Sample_ID,Attack_Success,Original_Label,Clean_Prediction,Adv_Prediction,Clean_Input_Trace,Clean_Input_Trace_StdErr,Adv_Input_Trace,Adv_Input_Trace_StdErr,Clean_Param_Trace,Adv_Param_Trace,Clean_Grad_Norm,Adv_Grad_Norm
12,True,642,642,700,270.40221252441404,35.169226031754405,0.07764319258276373,0.02427731727350578,34333.996484375,-21342.29296875,103.83576965332031,10891.8095703125
13,True,327,327,61,1.9006474286317825,0.33391165540045914,1.5882306030334804e-07,2.4526652495800577e-07,406.7201873779297,47150.8296875,0.0029219863936305046,3646.33349609375
14,True,995,995,994,0.0517592259333469,0.017541093219510237,1.0449064156828716e-17,2.2848376638716515e-17,11.723053169250488,-637.425,3.3431897463742644e-06,3121.267822265625
15,True,87,87,381,0.18005484156310558,0.05045455899666373,-4.388773788832623e-08,1.4606077936151498e-07,27.373170852661133,-35146.54453125,1.5999125025700778e-05,6654.60888671875
16,True,965,965,988,11.470516002178192,3.7603699044971144,1.4407404549986527e-12,2.999324584190622e-12,1074.6566131591796,20887.310546875,0.052139122039079666,5692.9892578125
17,True,267,267,221,190.04484367370605,75.83705128044707,-4.561284103488106e-06,3.8965392290723686e-06,19721.3482421875,11031.6640625,66.0641098022461,1529.750732421875
18,True,989,989,957,102.51827305555344,41.79609373834667,1.7031103666242942e-09,1.2641395187042198e-09,13645.816040039062,-72.055078125,16.424970626831055,2086.465087890625
19,True,905,905,765,172.1790256500244,50.45492470459535,-2.989859887447821e-11,2.363074293355684e-10,27926.83212890625,18449.132421875,43.271514892578125,2093.865234375
20,True,124,124,406,9.59065134525299,2.3261147463252696,3.648586416602484e-05,9.771586654884448e-06,1723.41142578125,-25192.1927734375,0.38546520471572876,780.7233276367188
21,True,541,541,809,19.39427245259285,4.387558779918285,0.007641319613321684,0.0019502107323086735,765.9398406982422,18784.04453125,0.2855253219604492,3130.76708984375
22,True,661,661,531,0.07323741801083088,0.010563399791833532,0.0035658932582009585,0.0008869917926772812,5.169577097892761,-4116.5263671875,6.752018180122832e-06,2263.55908203125
23,True,112,112,69,291.9997360229492,115.82127879433482,4.962475525990828e-12,6.425132789455095e-12,6718.150244140625,-6105.00078125,26.192909240722656,3952.94384765625
24,True,531,531,474,64.28470268249512,10.907768174573517,9.832515062563329e-11,6.618352862182322e-11,12232.7140625,7242.9728515625,15.424018859863281,1130.7244873046875
25,True,251,251,470,17.697379493713377,4.2909739637457704,9.794163689704622e-13,1.1301558689805069e-12,708.3176513671875,13994.3,0.05624690279364586,3056.378662109375
26,True,495,495,549,13.856810712814331,2.2857100599707993,-1.0088903650284919e-07,2.1930509906288135e-07,1916.5506591796875,25739.334375,0.5289710760116577,3259.2578125
27,True,784,784,420,73.87483959197998,17.107523223012798,-0.0001145772721429239,5.905180822742734e-05,24806.95769042969,57168.4802734375,11.846920013427734,2755.826416015625
28,True,261,261,355,0.4542060911655426,0.06605276606032139,1.1202230684953865e-13,9.421737425651257e-13,137.51742630004884,-30845.66171875,0.0006985402433201671,4866.10400390625
29,True,973,973,2,105.82278156280518,23.37957151731951,-2.6449189705068933e-08,1.8730608986825576e-08,15819.415087890626,29005.8734375,30.995790481567383,3065.353759765625
30,True,725,725,849,229.26670150756837,25.164738185924744,-6.807798379249164e-07,1.0591929271349408e-06,6953.334228515625,12617.84921875,136.1771240234375,1726.7567138671875
31,True,535,535,479,0.03901232399512082,0.009393930398022722,0.0007314286776818335,0.00023162207715222782,16.50682702064514,-25831.663671875,3.0458991204795893e-06,392.25433349609375
32,True,70,70,74,0.5672235663980245,0.2299105030251914,1.5440835654735565,0.6987780162418875,159.92848281860353,15497.4595703125,0.00525481253862381,1374.94970703125
33,True,269,269,276,41.015695571899414,5.853683794852906,5.332174046919491e-17,3.35105916269678e-14,10412.269653320312,-1427.8462890625,2.4762206077575684,1777.9111328125
34,True,558,558,823,2.6414406061172486,0.6192170573480309,-2.3728412550799717e-11,5.356245128975749e-11,278.0597663879395,30014.88515625,0.001407464500516653,2595.142333984375
35,True,569,569,812,21.684132146835328,4.8238909619943495,2.0523116101126046e-14,2.5884949553063528e-14,1850.72412109375,2715.0546875,1.3122689723968506,5972.1943359375
36,True,129,129,130,4.254588294029236,0.8846828230239417,7.997322998276601e-09,5.7037196926739534e-09,210.63610916137696,-16887.6224609375,0.014436311088502407,2121.843994140625
37,True,766,766,932,3.2132597386837007,1.0046300638594516,2.485833161341502e-15,1.3099604584492042e-15,380.0511871337891,17574.026953125,0.006016700062900782,1436.3035888671875
38,True,191,191,186,150.87543220520018,23.365928822355826,0.009925736719742418,0.0026683023529744903,10085.9029296875,-4087.04765625,54.99971389770508,1565.6763916015625
39,True,553,553,700,16.26968660354614,2.8722595348119664,0.007663926482200623,0.002916769588787479,417.8229553222656,18213.39296875,0.05846196413040161,9719.16796875
40,True,586,586,864,1.2029322654008865,0.27012650183886905,1.9680340912486827e-07,2.2424071281536672e-07,472.9507545471191,42591.5248046875,0.011745171621441841,1518.5928955078125
41,True,422,422,191,197.47475357055663,30.267464884480887,0.0013161266964743846,0.0003134742974288254,20188.1857421875,8219.65859375,50.095611572265625,6197.16162109375
42,True,334,334,360,12.698911046981811,5.089819021150305,-3.9501887221307655e-12,5.7996207942000555e-12,1004.1644775390625,4890.95576171875,0.11755100637674332,1466.85302734375
43,True,13,13,17,0.7245582267642021,0.15048661375744735,3.651068469952279e-09,2.30603335475932e-09,93.37934303283691,20847.9625,0.000687273102812469,2330.0830078125
44,True,542,542,786,0.9698876075446605,0.3098464960906311,1.5856509645985256e-16,9.998262221471403e-17,19.57064504623413,-1757.308984375,0.00028938608011230826,7575.62646484375
45,True,290,290,155,221.7074768066406,49.95832527150942,0.014136638333729934,0.007001603885944617,23366.6078125,20287.5109375,56.78879165649414,3779.504638671875
46,True,495,495,999,136.45726280212403,24.671298921021833,0.5351750731468201,0.17368263922251267,12572.534765625,3287.8484375,17.279897689819336,5597.53515625
47,True,664,664,786,50.570770263671875,11.635421688640063,-2.733078679263587e-15,3.331338459325638e-15,6568.140087890625,-23682.46875,12.654070854187012,4578.24462890625
48,True,584,584,679,311.8964988708496,64.58964709511581,-1.9717034405175582e-07,2.8900260890466967e-07,17791.2267578125,5067.27109375,235.23507690429688,1649.23291015625
49,True,521,521,909,101.6327600479126,23.660789734926354,1.5610816745947885e-07,2.1222356014158402e-07,7742.25732421875,-24838.28125,22.073253631591797,2955.529052734375
50,True,593,593,563,0.1362441133707762,0.029302350542358236,-9.395696650926766e-06,8.88022918320128e-06,23.60424609184265,28534.712109375,1.8262888261233456e-05,3024.474853515625
51,True,409,409,892,17.31489691734314,4.8004173938594645,0.03794500359799713,0.010619605576299027,1128.4666015625,7187.08466796875,5.874118804931641,274.80340576171875
52,True,692,692,999,0.7566404283046723,0.11072429738632289,0.048943424021126704,0.018712361818014132,66.16847095489501,30045.7029296875,0.0005333454464562237,3874.197998046875
53,True,332,332,359,83.54408779144288,31.388432098903543,0.06082307859323919,0.0205367231435256,8431.3294921875,-60991.33125,4.025457382202148,5165.677734375
54,True,990,990,37,0.02861241386272013,0.008912768158416219,2.0984862059354783,0.4544244686731889,0.7499670833349228,51574.66484375,1.9697944253493915e-07,5323.16455078125
55,True,718,718,839,50.29478440284729,16.400071907539896,3.876757045873092e-06,7.434162206051456e-05,926.5369873046875,35583.1599609375,22.851247787475586,1669.7664794921875
56,True,717,717,817,9.676028037071228,4.531482819093641,0.03355896163266152,0.00958315354449295,713.6626953125,29013.810546875,0.045975737273693085,826.8434448242188
57,True,195,195,179,56.84555730819702,16.11087702244308,0.9219500217586756,0.3576326943857686,2992.5208740234375,-1956.451171875,4.297414779663086,1885.833740234375
58,True,340,340,339,1.1863411486148834,0.18375777479112704,-6.4172010261209774e-09,3.722864659114107e-09,568.7725860595704,9304.66953125,0.0029456093907356262,1910.2235107421875
59,True,627,627,656,0.939434876292944,0.35618842619627983,0.09312348562525585,0.03445693463232779,121.54762802124023,-2279.35625,0.0034240924287587404,959.4596557617188
60,True,138,138,357,0.02610444286838174,0.006926080354057056,0.0012061663052008952,0.0003696983343020106,4.77622971534729,47114.043359375,3.823634244781715e-07,2565.1884765625
61,True,835,835,464,46.13213248252869,16.355096539757778,2.0442174919477195e-08,9.401867130382944e-09,3213.570068359375,22643.0255859375,0.8780508041381836,1638.9559326171875
62,True,743,743,792,17.945577478408815,5.111483205903314,1.0184513943994889e-10,1.0823730051959247e-10,5788.49619140625,16034.9751953125,0.6203327178955078,2745.314208984375
63,True,322,322,324,0.29522223249077795,0.06932392227760542,-2.792353219309429e-11,3.764594942426694e-11,73.24384536743165,-19008.8607421875,0.0006638704799115658,1932.3056640625
64,True,564,564,750,252.39526710510253,78.10093508590529,-1.2729598029181944e-05,7.253899186443138e-06,20707.800390625,12041.50771484375,68.50431823730469,1252.0035400390625
65,True,570,570,801,0.3127705119550228,0.06831757951039567,-1.2210962463399254e-09,5.822093280065228e-09,59.94924354553223,-26968.733984375,0.0005270406836643815,2459.935546875
66,True,905,905,765,150.2354549407959,49.81686418797758,1.3409703902844684e-12,3.739088375130258e-12,6454.474462890625,-31934.7265625,6.655878067016602,3033.142578125
67,True,875,875,762,6.45215220451355,1.3523641027434163,2.1033280154370006e-05,3.889818464844069e-06,1057.6211181640624,-5768.4927734375,0.14428448677062988,1804.1954345703125
68,True,811,811,458,416.63249053955076,108.35096632163828,8.300555097998314e-13,7.59586927593627e-13,21799.33515625,10063.9998046875,24.100860595703125,3515.655517578125
69,True,943,943,936,102.5102149963379,11.317980233469155,3.4235823030692726e-11,2.1518542521717474e-11,4827.278369140625,9971.72734375,6.898271560668945,1843.46240234375
70,True,83,83,342,36.91175994873047,7.557303248591453,0.41007106521428793,0.11050892772791415,3224.174951171875,3812.73203125,1.4709299802780151,3200.80810546875
71,True,995,995,849,0.19216733183711768,0.04386340307058635,-0.00010571045886536013,6.304241949651025e-05,67.40516471862793,11717.0732421875,4.9185906391358e-05,1358.5341796875
72,True,226,226,210,10.923500108718873,2.1401749710862688,1.8623642222565657e-11,1.1660440255053536e-11,819.4670562744141,10627.9296875,0.057135313749313354,6589.431640625
73,True,806,806,266,0.0528353612869978,0.015364664119480427,0.32405518675222994,0.16287519042673299,14.946527481079102,-9135.90458984375,7.027354968158761e-06,1968.248779296875
74,True,356,356,299,3.076751631498337,0.5933282663267542,2.3715419956715776e-07,2.403502324052732e-06,556.7292190551758,32701.50078125,0.008938364684581757,1673.760009765625
75,True,993,993,116,307.9954116821289,59.23434046595137,3.0124210591853347e-16,9.069384749748453e-17,45879.212890625,-29703.03828125,79.64376068115234,3070.466796875
76,True,575,575,661,0.001199586370785255,0.000662871363216458,-3.721389949667975e-12,6.493220908764636e-11,0.29324568510055543,6154.795703125,3.475620458104345e-09,1406.927001953125
77,True,970,970,888,231.87487182617187,58.067264310571446,3.8361560564421915e-12,9.140553044763137e-13,16643.474462890626,10681.096484375,68.66058349609375,3709.29296875
78,True,568,568,411,179.75960006713868,43.82307517837376,2.2625909545936906e-08,1.3127932043700005e-08,5044.779602050781,26268.889453125,19.438993453979492,2797.018310546875
79,True,98,98,245,9.964756309986115,1.8865032197056462,0.0004535752744686761,0.00015422998144848116,708.1363037109375,1542.2150390625,0.051679909229278564,2748.67578125
80,True,62,62,58,298.1598442077637,64.21895274942072,1.793024382301667e-08,1.6905628461771085e-08,12068.729248046875,-35091.8109375,53.11232376098633,859.3001708984375
81,True,910,910,514,0.018077291850931942,0.0055846926134556826,1.2004596044301727e-15,2.4577924755317033e-15,0.6706746280193329,15462.2408203125,4.791285164174042e-07,3779.95458984375
82,True,814,814,472,62.06711006164551,29.201473478805386,1.0052370697259903,0.3480656939835734,21478.655859375,-11920.44375,20.837919235229492,1050.02099609375
83,True,988,988,955,46.52765064239502,9.625018632233392,2.0305611469284724e-19,8.061324002155306e-20,4085.0648193359375,23763.31328125,1.785743236541748,3114.09765625
84,True,155,155,204,11.187657409906388,4.3789413216088775,5.545234616100788,2.0488056266268018,342.434765625,-11677.212109375,5.493513107299805,426.06036376953125
85,True,614,614,789,0.5012985348701477,0.2626104342727192,-3.157510279017117e-07,2.0976152223254383e-07,27.91740779876709,-18637.5498046875,0.00016340288857463747,702.927001953125
86,True,561,561,383,194.49638137817382,39.052956409527454,-1.5830284718632016e-07,7.101780992573114e-08,52233.9171875,1242.95625,87.08342742919922,5591.03369140625
87,True,215,215,164,123.92321071624755,37.48813588063276,1.0115473740753e-10,9.931381395725474e-11,58169.13154296875,-720.8974609375,88.41566467285156,941.7529907226562
88,True,311,311,197,573.4425186157226,82.64047181511727,0.0026220414030831305,0.0005514519777075307,42782.0224609375,-22282.076171875,277.19036865234375,7646.755859375
89,True,326,326,324,85.20428236722947,52.20929087644319,-4.4139095836670524e-09,1.4796245798228304e-09,-368.3551452636719,12522.04375,1.555094838142395,2030.4393310546875
90,True,55,55,332,197.70533752441406,49.935608384351525,4.406986425786741e-09,2.173743048603349e-09,12313.378369140624,34983.953125,106.16472625732422,9062.681640625
91,True,364,364,337,0.11829690001904965,0.032424632708607085,1.3506179783462357e-07,1.1375262521617659e-07,10.685665607452393,26528.99921875,4.57025998912286e-06,5604.154296875
92,True,575,575,656,41.84248065948486,14.211133133054341,-1.6002519657831727e-06,4.5847148482382754e-06,9453.6462890625,-1319.303515625,5.102924346923828,1507.5291748046875
93,True,671,671,600,65.76483383178712,6.709038096825278,9.123495196661225e-07,2.3607141396285317e-07,10297.4263671875,18296.216796875,8.663559913635254,2144.34765625
94,True,110,110,115,18.37690967321396,7.1919906834616905,0.0007005889987340197,0.00015230298768579477,3162.85458984375,-8717.31142578125,1.4919987916946411,473.505615234375
95,True,798,798,669,0.17363248039036988,0.043350244345373,5.874361427848918e-10,4.2731289347080766e-10,12.395605087280273,18429.771484375,6.801671406719834e-05,5693.6435546875
96,True,266,266,568,154.2404872894287,36.27766539173961,-1.5415956626636413e-16,3.2645201744718097e-16,16782.14052734375,8330.775390625,40.9503288269043,3421.43798828125
97,True,184,184,187,53.256425333023074,14.885154848355391,0.0003646154778834898,7.150090186009895e-05,6064.60263671875,-219.1197265625,5.123260021209717,1016.036865234375
98,True,725,725,872,20.93106861114502,3.4590465590723545,0.001775690594149637,0.000587878716341215,7265.9302734375,-6936.5798828125,8.75704574584961,2090.250732421875
99,True,63,63,60,190.76230163574218,39.24355106773017,0.00969504329841584,0.0024977763173290968,24581.1798828125,1472.14462890625,111.98739624023438,2723.6162109375
100,True,971,971,513,2.7009326338768007,0.5959384204241772,0.0008101488270767732,0.0003389148638053417,486.5651123046875,-28310.874609375,0.022293968126177788,1841.1759033203125
101,True,15,15,10,1.3440773434937001,0.4183147306304453,2.4771035461723657e-08,1.3912547783030573e-08,186.19611587524415,4389.52578125,0.00316100986674428,1866.7802734375
102,True,512,512,558,305.46236114501954,102.4705374121218,1.1450344672425671e-09,3.6300038513281286e-08,22682.37109375,-8224.46328125,145.74037170410156,3576.074462890625
103,True,106,106,294,5.716616892814637,1.5397963931138554,2.268428945240153e-08,8.816500376500462e-09,653.9129180908203,-19248.9291015625,0.027895096689462662,4440.50927734375
104,True,223,223,226,174.82251415252685,58.785318661422814,-6.585254876123602e-11,6.191646179860207e-10,4047.8370361328125,-38117.460546875,20.14593505859375,6428.95166015625
105,True,825,825,103,89.68415145874023,20.629022357252353,1.4094653999485728e-09,7.998620705202167e-10,7604.38369140625,-28463.5271484375,5.878972053527832,3479.62548828125
106,True,641,641,910,0.5739603094756603,0.1805940732399811,0.002364318713080138,0.0009737987895963708,24.41151008605957,11370.6359375,0.00024794612545520067,2287.385498046875
107,True,684,684,773,3.022567850351334,0.7499737026493926,1.7458166077233272e-07,2.7752149393928365e-07,482.9444778442383,-6242.526171875,0.029228325933218002,2662.06396484375
108,True,102,102,334,27.238058149814606,7.163497803462511,1.4283233581990907e-09,5.130681971396356e-10,13404.5427734375,12008.98515625,4.3787994384765625,581.2884521484375
109,True,214,214,191,715.3554107666016,193.538049602651,0.00020282881905586692,0.00013289411344489827,31884.003564453124,-76640.20546875,431.4856872558594,7122.09765625
110,True,726,726,806,258.17413024902345,96.62244283351103,-2.7000667705578964e-05,2.1039583885195672e-05,5658.41376953125,-33975.128125,16.076786041259766,4523.3994140625
111,True,954,954,783,71.40853214263916,13.254024857913237,0.0008919429063098505,0.00035448597361201813,13530.2318359375,42483.986328125,4.839666366577148,2311.22509765625
112,True,181,181,265,300.00816040039064,83.68378567750631,0.05111186618451029,0.017456706531586198,31429.137426757814,8108.0412109375,65.02955627441406,4389.501953125
113,True,622,622,455,16.982224941253662,4.163356744644463,1.9894079265891929e-10,2.141466811903868e-10,1939.2332641601563,-20597.9171875,0.35133764147758484,2274.60888671875
114,True,863,863,711,0.08244321276433766,0.029994776420835794,7.55510400421433e-09,2.912922329702013e-09,22.14100637435913,1686.0435546875,3.710636156029068e-05,1566.32666015625
115,True,665,665,840,46.52775688171387,9.404163911724343,9.652701282902854e-06,6.851154766704926e-06,4668.052062988281,11374.564453125,1.2320319414138794,2605.779296875
116,True,990,990,989,0.02718631993047893,0.013510393441421813,4.053088993600795e-05,5.206222348993849e-05,27.02098593711853,8638.50166015625,3.970812940679025e-06,808.552001953125
117,True,832,832,425,3.9301485419273376,0.6474957736714806,5.927607064915019e-10,5.62064059918142e-10,418.9884765625,17311.783984375,0.02687051147222519,2443.826416015625
118,True,594,594,579,3.1461074352264404,0.7807029545371877,1.4117830453297397e-09,3.1180544441774266e-09,184.0998092651367,-15035.0796875,0.012456081807613373,1313.5902099609375
119,True,871,871,484,1.332275824993849,0.3668696100545093,9.846623538578569e-06,6.029858137783945e-06,174.6938621520996,-10490.634814453126,0.010434389114379883,406.5333251953125
120,True,223,223,249,18.666354393959047,3.8720475597885526,0.000530419111601077,0.00021593330925878855,647.6423034667969,-16468.1078125,0.15030337870121002,7417.490234375
121,True,874,874,757,190.84768829345703,59.012965216978124,0.0002538060014558141,9.05253053108124e-05,9826.13173828125,-12859.67021484375,71.62379455566406,1805.0074462890625
122,True,213,213,205,1.5826055601239204,0.49690402182371046,0.8500555664300918,0.15951425358984875,107.45549068450927,-12576.4328125,0.0018810733454301953,2576.962158203125
123,True,315,315,318,14.590322566032409,3.531685795911147,3.8243745015265065e-08,2.9249740882716563e-08,1497.7039489746094,3894.571875,0.1473909467458725,8805.4990234375
124,True,417,417,538,53.373797512054445,13.934822217945912,9.104421172523302e-09,2.238020157295817e-08,9377.7748046875,-404.213671875,21.50942039489746,1206.515625
125,True,804,804,883,199.89657020568848,44.71427694257634,3.160405235291819e-07,2.3506045444261097e-07,19723.645068359376,5908.61181640625,276.39056396484375,3268.044921875
126,True,126,126,314,41.39877963066101,12.509715752884343,1.595215638872105e-06,1.1637268928669354e-06,7929.59990234375,4426.43447265625,8.08864974975586,2207.18896484375
127,True,839,839,806,34.461327981948855,6.336645732135132,1.5339483779323523e-12,1.7572330192624979e-12,5170.9154296875,16195.58828125,1.6152820587158203,1373.690185546875
128,True,998,998,950,5.414491260051728,1.9890693006350788,0.0005073607784652267,0.00021229421984596082,2182.233770751953,5809.2947265625,2.102382183074951,1496.25341796875
129,True,50,50,741,170.13876037597657,25.948590081129893,6.479918251284244e-12,5.645440293183962e-12,58074.0861328125,-14245.9783203125,94.25201416015625,2001.480712890625
130,True,990,990,955,156.60400104522705,33.03110034961959,1.257823708724104e-16,9.317386275753534e-17,13320.911083984374,45714.288671875,61.745819091796875,2508.61767578125
131,True,988,988,19,374.53707122802734,154.0385896159985,9.143869846184316e-06,6.269713824119672e-06,25644.22763671875,31222.03984375,268.4541015625,5474.04248046875
132,True,771,771,773,580.3527038574218,110.47029819778714,-1.8153455615902565e-11,2.6025612334718783e-11,12874.833984375,-18689.081640625,223.6675567626953,4337.8369140625
133,True,68,68,622,28.02147846221924,3.7965381482986267,1.4012049201483911e-09,5.262888580787377e-10,11518.67236328125,8114.06376953125,5.245677471160889,1385.6004638671875
134,True,483,483,538,1.0583107084035874,0.2720441967748646,-5.685721909287622e-07,8.158182093652883e-07,215.70646743774415,12251.8951171875,0.002931284485384822,2556.914794921875
135,True,376,376,371,0.6870010569691658,0.17031092395974415,0.020638717719702982,0.008202258520032176,115.81120491027832,4794.0341796875,0.0008090842165984213,1267.2119140625
136,True,862,862,782,946.8711441040039,199.21601127636575,40.80872251987457,13.322284223752312,38503.9529296875,-5927.2533203125,479.0334167480469,6625.82373046875
137,True,895,895,563,101.38098754882813,9.87973369621775,-6.919332122379274e-07,7.253221599457439e-07,11131.08369140625,-4736.8703125,11.201079368591309,3874.2880859375
138,True,237,237,239,99.74365372657776,60.23866854434023,-1.903560356808498e-06,7.581486600047719e-07,3307.071667480469,-14978.27265625,3.8690977096557617,3826.2626953125
139,True,269,269,280,35.78741092681885,11.320753202619311,1.5377004503047686e-09,1.5758892812546596e-09,2172.962371826172,-9805.8044921875,3.597435474395752,2248.101806640625
140,True,96,96,939,24.078185319900513,8.417940512658241,-1.4213484444969283e-09,2.298555445726829e-09,1376.7524963378905,-6552.48828125,0.3204512596130371,7239.921875
141,True,984,984,226,0.07831814400851726,0.016211165829322683,0.0008977593715826515,0.0003139156284877235,3.4980677366256714,-156.6576171875,1.8497112250770442e-06,2523.05517578125
142,True,403,403,833,95.97138805389405,20.006710285701157,4.816026611339938e-15,6.835230875748811e-15,14508.36845703125,28267.714453125,22.749914169311523,2557.629150390625
143,True,56,56,116,10.117402195930481,2.026289206569008,2.513404018245069e-09,6.207678871611856e-09,410.11690521240234,-54743.894140625,0.38200998306274414,3126.65771484375
144,True,273,273,263,21.58678617477417,3.781898014474342,0.04445626197848469,0.012745488955324033,5268.828881835938,-7177.4767578125,0.6725013852119446,1340.2052001953125
145,True,779,779,705,0.009546450444031507,0.0026555217780057125,0.21422971906140448,0.06454900677000615,1.077336323261261,16695.06953125,1.2241837055171345e-07,734.7440185546875
146,True,546,546,629,9.73135244846344,2.234100458847918,-4.8643762303769714e-12,2.3556238083182395e-12,1110.4393798828125,-41823.10625,0.13041208684444427,6549.20458984375
147,True,774,774,514,140.14574718475342,51.23483847938951,5.1751086054934126e-23,6.514309594624662e-23,13915.1287109375,3157.8046875,99.38533782958984,3579.3759765625
148,True,165,165,234,33.51934726238251,6.865236678484487,4.597255065519334e-09,2.159377313088807e-09,3443.298486328125,-4811.3431640625,1.7829923629760742,606.742431640625
149,True,886,886,498,26.760620880126954,4.355335129622845,1.1943676523351598e-07,7.942223527028342e-08,8744.809497070313,-29611.88642578125,2.9731943607330322,1478.61279296875
150,True,634,634,603,237.72448501586913,25.233013850703728,1.2847658439341104e-07,1.4380395896347654e-07,26019.384765625,4878.9646484375,30.893468856811523,1845.0391845703125
151,True,392,392,110,132.6929497718811,45.17517214656631,7.351058783910958e-09,4.474141854903839e-09,14847.24736328125,-18770.575,17.284343719482422,2213.804931640625
152,True,914,914,724,26.21587553024292,11.090368704988022,-3.109004431678386e-09,1.7414972560501827e-08,2845.2858276367188,8645.4234375,1.4333423376083374,936.56640625
153,True,338,338,249,562.8628128051757,129.38332307119887,0.07683167811483145,0.02964176959872281,52054.74921875,-25800.2865234375,223.84713745117188,8527.451171875
154,True,711,711,438,7.999239683151245,1.4861625605971847,0.0006602936417039018,0.00017290115717644172,636.0459106445312,18454.366796875,0.09500183910131454,3156.233642578125
155,True,463,463,923,39.13906078338623,7.987681370963335,1.0336845517158508,0.19683246627155543,1927.0031982421874,-9942.9779296875,0.6841039657592773,1575.775146484375
156,True,751,751,511,31.284406900405884,7.110671863476069,2.866893609621002e-06,5.709211974154036e-06,4146.85244140625,-12851.27568359375,6.81597900390625,710.0947265625
157,True,72,72,73,7.202497768402099,1.4350042693395286,2.07051981985569,0.3903728025244302,4930.433642578125,-22888.071484375,3.004493236541748,721.5827026367188
158,True,311,311,76,2.4458014518022537,0.6002724438715983,-4.00555724521098e-14,5.996716480209268e-14,1059.5489074707032,-16044.87265625,0.5377041101455688,5641.10009765625
159,True,234,234,161,141.25560722351074,49.56485913985719,-4.698921941326262e-07,6.065533365525928e-07,1013.5205444335937,-30444.67109375,7.116117000579834,4642.07470703125
160,True,392,392,4,562.5764793395996,141.99183411336062,0.003465464702458121,0.0009059302108268576,50106.883984375,9089.66015625,367.1527404785156,6166.06201171875
161,True,71,71,988,3.7446442604064942,0.5343255617112798,9.95438593262853e-21,4.371025796023086e-21,883.6529846191406,2986.6203125,0.010370218195021152,2475.54052734375
162,True,249,249,390,37.495499563217166,9.613769499656144,5.159735565030133e-07,6.290224028262429e-07,3576.526416015625,37664.511328125,8.80720329284668,3290.426513671875
163,True,938,938,935,2.4756003484129905,0.7598927722726899,-1.9646530152739317e-09,1.1776118820151364e-09,538.7085739135742,-9598.5134765625,0.032759420573711395,1399.9490966796875
164,True,641,641,801,189.9760627746582,32.47579924359211,3.243059076396548e-07,3.204677147603638e-07,19185.2767578125,58278.955737304685,31.16404914855957,4385.5283203125
165,True,83,83,94,53.2689432144165,15.545969939746534,-1.445693577871443e-11,1.7258698932256608e-11,5018.826513671875,31859.3029296875,1.5615098476409912,3174.2314453125
166,True,704,704,463,0.17305826889351011,0.040086664965410086,0.010358511285448912,0.00445881268165722,10.263193023204803,38261.6083984375,9.19056219572667e-06,2786.99365234375
167,True,785,785,348,17.942125606536866,2.3338047806346545,3.162701427936554,0.9897297990064535,5267.032153320312,27817.924609375,0.7135953903198242,4097.1328125
168,True,115,115,396,385.446382522583,159.59193338062062,1.4635082560979576e-13,7.146944221264568e-14,15700.0892578125,-40736.984375,147.89170837402344,5305.36279296875
