Sample_ID,Attack_Success,Original_Label,Clean_Prediction,Adv_Prediction,Clean_Input_Trace,Adv_Input_Trace,Clean_Param_Trace,Adv_Param_Trace
60,True,718,718,839,-719.1396697998047,-931.3180465698242,-24430.11953125,-168615.290625
61,True,717,717,511,-151.10989151000976,-2246.8722412109373,-7392.760168457031,-104867.709375
62,True,195,195,179,66.97957038879395,-627.0727386474609,258.1487121582031,-209781.03125
63,True,340,340,9,212.6922149658203,542.2818557739258,4412.2393798828125,-56161.52890625
64,True,627,627,656,-40.98511419296265,-712.114370727539,-5710.55791015625,-189591.01875
65,True,138,138,93,41.440338897705075,-448.75231018066404,881.3144409179688,-80535.271875
66,True,835,835,801,-129.55708274841308,-1198.5993774414062,-960.743505859375,-134661.38125
67,True,743,743,688,-160.59973526000977,-1250.80791015625,29824.0203125,-527162.05625
68,True,998,998,956,1955.0413665771484,-1570.7329345703124,153069.7078125,-76494.753125
69,True,322,322,389,117.93781700134278,-433.6424591064453,-2004.50703125,-122151.1734375
70,True,564,564,797,-503.15469818115236,679.9572311401367,-9285.534503173829,-163230.43984375
71,True,570,570,151,-130.7195858001709,-4695.119360351562,1571.270458984375,-549476.55
72,True,905,905,786,1165.9500640869142,96.95413131713867,54132.81328125,-70078.94296875
73,True,875,875,589,-475.3859893798828,-344.604638671875,-50972.3375,-108173.625
74,True,811,811,859,217.16435699462892,1255.310739135742,564.5153137207031,-6588.94765625
75,True,943,943,928,98.21381874084473,-3075.3811767578127,5006.63486328125,-206963.0546875
76,True,83,83,131,78.00108375549317,-95.54658203125,-484.067822265625,-133505.93125
77,True,995,995,394,76.96789741516113,412.28615417480466,-7619.961096191406,-38745.2876953125
78,True,226,226,568,612.2885833740235,-1768.7766235351562,-8254.78251953125,-121626.1671875
79,True,806,806,813,-12.824911546707153,-776.9198974609375,-535.2078796386719,-154724.6875
80,True,356,356,370,149.1777214050293,-682.2686050415039,184.0866729736328,-302902.275
81,True,40,40,114,-396.75052947998046,0.7948348999023438,2449.60380859375,-129269.6
82,True,543,543,422,1586.3239440917969,-525.3483306884766,-171230.525,-163108.740625
83,True,993,993,994,83.33668174743653,-1111.6126556396484,2604.777880859375,-123522.578125
84,True,575,575,609,134.48366508483886,-1262.7159648895263,-119.60048828125,-185718.721875
85,True,921,921,456,166.70610160827636,2862.7881713867187,1102.46796875,153554.75234375
86,True,568,568,824,60.30516815185547,-594.8311012268066,-4228.7181640625,-265053.29375
87,True,98,98,855,11.578272247314453,-185.2148193359375,6131.12763671875,-212952.75
88,True,62,62,313,92.31322593688965,846.4106292724609,-2374.0123291015625,-218116.603125
89,True,910,910,785,42.97008800506592,-125.54702911376953,3811.598583984375,-38614.5806640625
90,True,814,814,625,58.10675868988037,-889.9806396484375,836.1457702636719,-172914.984375
91,True,988,988,989,-116.91423091888427,-886.7751892089843,-2008.7112915039063,-133226.98125
92,True,155,155,200,-56.72153663635254,-1015.5622589111329,-2465.6321655273437,-41064.29453125
93,True,614,614,673,-2612.1692138671874,-1263.925799560547,16544.16875,-206174.225
94,True,561,561,706,1.272416877746582,-1233.702325439453,14703.175390625,-323146.1875
95,True,311,311,314,1648.4962097167968,1587.9847122192382,-155510.565625,-609795.5875
96,True,326,326,325,114.34398250579834,2197.3669677734374,-2932.1692138671874,-77033.29609375
97,True,943,943,959,229.24479064941406,-721.804443359375,2061.390625,-118370.4625
98,True,364,364,944,550.9200736999512,-381.83838043212893,8843.61494140625,-267785.315625
99,True,988,988,722,33.860497665405276,316.966780090332,-1830.6555908203125,-218035.253125
100,True,575,575,817,389.99395217895506,-300.6576038360596,-2384.86982421875,-142814.54375
101,True,671,671,562,197.4856834411621,-600.9261474609375,9433.3220703125,-468097.2375
102,True,70,70,38,-1.5447715759277343,-1849.2559692382813,-1724.455615234375,-322152.0
103,True,110,110,29,5.529962778091431,-847.7585388183594,-2028.7625244140625,-324677.23125
104,True,490,490,549,50.156062602996826,-48.96442775726318,13432.553466796875,-211696.2125
105,True,798,798,539,3369.175390625,-3487.7679809570313,-62672.1,-294079.09375
106,True,961,961,773,1881.2421035766602,-2340.7736083984373,20203.0107421875,-68925.902734375
107,True,184,184,204,18.039102172851564,-644.560415649414,-676.2285911560059,-172726.0953125
108,True,725,725,899,844.4573547363282,-2158.664453125,18273.3857421875,-300383.21875
109,True,63,63,54,266.34896392822264,1284.1109100341796,970.944482421875,-42265.273046875
110,True,971,971,580,313.5415132522583,-803.69697265625,4371.9698486328125,-460405.0875
111,True,15,15,92,18.463476848602294,-805.5466430664062,3506.316271972656,-66748.48671875
112,True,512,512,764,-605.4892608642579,-1901.5046752929688,531.705078125,-71672.32109375
113,True,106,106,370,-96.67002716064454,-2878.5866088867188,2651.031640625,-232577.490625
114,True,825,825,346,9.778549957275391,-953.2891662597656,4907.301025390625,34944.72919921875
115,True,641,641,418,405.67422676086426,-868.7573745727539,-3197.8106201171877,-116574.9265625
116,True,684,684,502,1186.5323959350585,-712.3678741455078,15795.05966796875,-81813.5671875
117,True,102,102,177,23.98179578781128,-63.041646575927736,213.9626220703125,-96975.9703125
118,True,214,214,250,2600.305859375,-152.15825958251952,110610.278125,-268451.89375
119,True,726,726,761,-350.14003524780276,-2445.970080566406,-2822.414990234375,-196235.4015625
120,True,954,954,574,142.73835372924805,121.39669914245606,3746.900537109375,-93537.2546875
121,True,181,181,192,-3161.613415527344,829.16742477417,-61085.03515625,-251871.60625
122,True,622,622,746,415.3712814331055,-1469.2954345703124,1830.7637084960938,-259499.503125
123,True,863,863,546,66.39634590148925,-638.7081939697266,2926.127001953125,-212525.365625
124,True,665,665,671,-24.40996265411377,-842.4435974121094,-764.4878723144532,-154874.078125
125,True,990,990,260,21.89451880455017,-68.11620864868163,-933.8674560546875,-326731.825
126,True,832,832,663,363.1662239074707,117.35643615722657,592.2377380371094,24540.64140625
127,True,594,594,800,58.12738351821899,-693.5937881469727,646.2197875976562,-234158.45
128,True,86,86,269,190.06025199890138,-751.5022094726562,24736.8568359375,-132908.8265625
129,True,871,871,814,-51.71149845123291,-484.7575225830078,-612.425634765625,-121358.775
130,True,223,223,227,-65.33826608657837,-2044.0946411132813,-5858.10224609375,91135.35
131,True,874,874,717,310.1213104248047,-2483.7551025390626,560.3828125,-170927.621875
132,True,213,213,254,-275.58532028198243,-540.0503753662109,3107.3175537109373,-5248.52236328125
133,True,315,315,313,840.021029663086,-3896.1441162109377,140.778662109375,-171647.721875
134,True,417,417,701,-18.415958976745607,-1014.1955413818359,-2091.0211181640625,-373607.14375
135,True,804,804,838,-1671.664389038086,2990.9033386230467,40148.0765625,146899.365625
136,True,126,126,314,1141.097705078125,-1942.4495727539063,-174.82803344726562,-292198.68125
137,True,839,839,442,-275.16679458618165,-986.173779296875,-26249.0591796875,-172994.55625
138,True,998,998,987,-14.532081794738769,-120.39705810546874,6592.126708984375,-86486.428125
139,True,990,990,503,256.44017295837403,-1267.2271850585937,14296.0375,-216811.39375
140,True,988,988,383,215.14709930419923,1780.3089477539063,504.2180114746094,-196456.890625
141,True,771,771,680,-149.95008392333983,-1133.8586776733398,-557.54853515625,-137002.7375
142,True,210,210,239,21.03282985687256,440.67517318725584,-5615.048681640625,-127469.325
143,True,483,483,689,247.42132034301758,-1301.2134765625,2247.9838745117186,-120943.7375
144,True,376,376,370,9.889837265014648,-1275.7669372558594,240.08351440429686,-149581.140625
145,True,580,580,886,-36.12783625125885,-1013.2969055175781,-5433.336328125,-212015.0375
146,True,862,862,223,2146.1730834960936,-3067.9772399902345,3064.524462890625,89427.1015625
147,True,830,830,788,2059.718182373047,-570.7161682128906,45106.11015625,-2019.230078125
148,True,895,895,657,191.31149730682372,-1391.7514953613281,976.4462768554688,-491445.59375
149,True,237,237,210,95.8504135131836,796.2400054931641,-13143.7794921875,-8328.61611328125
150,True,96,96,369,351.37071228027344,-1985.1902587890625,4326.8681640625,-150703.603125
151,True,984,984,18,-203.4400890350342,-1419.8604858398437,-3498.2309814453124,-145523.4
152,True,403,403,449,126.03367538452149,23.52139892578125,52717.471875,-105025.9609375
153,True,764,764,886,-231.67803497314452,-1826.299755859375,10747.926635742188,-132486.5359375
154,True,56,56,709,107.83894138336181,-1473.86982421875,-741.6083740234375,-253154.15
155,True,273,273,172,16.366466665267943,777.7210144042969,2312.190771484375,-48393.3296875
156,True,779,779,874,370.84631805419923,788.6977386474609,-3004.7520751953125,-273616.0
157,True,141,141,142,-177.08425369262696,-1226.2524047851562,4755.92724609375,-176053.4625
158,True,187,187,193,511.151123046875,-530.0843933105468,569.8400390625,-40974.987109375
159,True,546,546,641,-730.8905471801758,292.12899322509764,-24906.2267578125,-64158.20546875
160,True,774,774,610,-615.719807434082,55.02587890625,12702.4142578125,459798.309375
161,True,165,165,193,86.71100521087646,-2091.3689697265627,6596.506127929688,-252528.359375
162,True,886,886,893,-87.76215801239013,-214.44766387939453,-16409.6203125,-271302.196875
163,True,634,634,856,-483.85830154418943,-2050.893505859375,-5913.066796875,-230547.878125
164,True,392,392,108,34.23294258117676,-1530.05693359375,7497.88671875,-212133.0375
165,True,914,914,724,-194.31782760620118,513.8229871749878,-88570.346875,-42930.642578125
166,True,338,338,261,93.62063579559326,308.3363754272461,-3063.5941650390623,-70955.09140625
167,True,711,711,631,178.82611694335938,-324.17470397949216,17540.7734375,-121551.66875
168,True,463,463,700,-508.53809814453126,51.01791915893555,16784.1259765625,62958.440234375
169,True,751,751,817,-718.0452072143555,-1176.7544921875,-1586.3033203125,-124339.70625
170,True,72,72,73,-154.67792510986328,-2931.794970703125,6109.380224609375,-158486.059375
171,True,311,311,79,-368.4620056152344,-970.1785881042481,-7350.30517578125,4859.188671875
172,True,449,449,978,9518.408837890625,1890.561819458008,-46320.93125,76236.394140625
173,True,838,838,868,492.7969665527344,-119.97855529785156,86648.54375,-243093.16875
174,True,450,450,984,-16.680457496643065,-914.4484329223633,6456.24013671875,-244297.134375
175,True,234,234,171,-108.84381065368652,-2520.6535400390626,-3013.6185913085938,-289285.303125
176,True,392,392,107,-13.497832202911377,-430.75969848632815,-4030.109912109375,-236898.08125
177,True,71,71,455,-9.471417760848999,-2113.1144775390626,-940.3267822265625,-224112.79375
178,True,249,249,151,-82.43750820159912,-1362.9087158203124,-7853.8958984375,-103001.0078125
179,True,938,938,415,-5.559030485153198,2436.3140502929687,-3960.9119140625,147259.5375
180,True,641,641,910,165.47006301879884,-605.6075538635254,3468.412548828125,-73715.50234375
181,True,83,83,129,-148.39212760925292,1074.6389038085938,4095.2162109375,-23835.455078125
182,True,704,704,503,1064.9429748535156,-1518.6445861816405,3808.67919921875,-152885.1421875
183,True,785,785,880,754.4743469238281,1635.3785690307618,12777.74638671875,169578.325
184,True,115,115,113,-201.39972152709962,-385.4786712646484,-5503.161865234375,-333725.621875
185,True,157,157,202,-127.34496173858642,-247.35745239257812,-6843.16669921875,-224807.0625
186,True,154,154,171,29.74320230484009,-214.2777069091797,-1363.8424362182618,-124090.921875
187,True,590,590,761,405.5393815994263,-1264.8443450927734,-1834.576220703125,-259971.815625
188,True,875,875,855,429.6167984008789,-1447.4689514160157,-580.31337890625,-231445.3625
189,True,914,914,871,-137.46411666870117,-564.0027572631836,3293.940087890625,-185614.7375
190,True,761,761,918,-164.32989158630372,-643.0541351318359,-35444.77998046875,-83086.79375
191,True,395,395,46,-14.885614776611328,-2062.113806152344,-4428.231225585938,-222470.8875
192,True,413,413,523,-394.07127990722654,-227.12846450805665,5569.37255859375,-259392.93125
193,True,228,228,231,1017.2923065185547,228.78367767333984,-29963.77734375,-107073.334375
194,True,683,683,819,1912.5982543945313,-213.1628215789795,11325.48427734375,-97067.51953125
195,True,941,941,898,2.2829438209533692,-1041.5761840820312,-1928.59716796875,-174657.4953125
196,True,971,971,745,-316.9115753173828,-1520.4363143920898,-2544.835729980469,114730.20078125
197,True,413,413,399,-909.8437072753907,1350.5165222167968,-36011.0203125,298495.35625
198,True,88,88,13,758.7836196899414,-1622.9531799316405,-5687.355908203125,-219559.953125
199,True,488,488,600,-89.72002220153809,-20.45684814453125,-9457.19765625,-292655.86875
200,True,195,195,151,1173.1584777832031,-43.05945739746094,-37908.38515625,-38486.5109375
201,True,550,550,818,-334.9121948242188,-845.2619140625,11268.87099609375,-402554.64375
202,True,242,242,151,317.3130500793457,-1525.2629760742188,-12689.175170898438,-80967.2890625
203,True,554,554,510,-17.639039611816408,-786.5727844238281,5160.43671875,-134339.2578125
204,True,646,646,580,1.0985220432281495,-1365.9987365722657,514.8326477050781,-246603.95
205,True,292,292,285,107.10268287658691,-1255.1333557128905,730.8844604492188,-201486.840625
206,True,888,888,978,613.1103397369385,-2249.46650390625,1871.8837158203125,-211152.375
207,True,66,66,57,-61.59635925292969,-1340.559326171875,-3359.4644165039062,-63576.309375
208,True,136,136,804,82.79425811767578,-3251.7023193359373,1223.5053588867188,-206618.521875
209,True,191,191,204,26.48867521286011,-921.0883056640625,4269.664697265625,-286760.1625
210,True,88,88,699,-1.6116561889648438,-555.516976928711,-1330.3949188232423,-174911.3125
211,True,357,357,382,-197.79084320068358,-1668.5034729003905,-12055.30234375,-289064.971875
212,True,424,424,283,1962.3257598876953,-1975.00576171875,145552.05,-207688.759375
213,True,821,821,718,73.93881597518921,-782.4485939025878,-689.4716369628907,-29558.694140625
214,True,194,194,338,671.7459350585938,-1511.232244873047,-22605.5244140625,-84871.634375
215,True,541,541,542,1068.373914337158,-509.93200836181643,-14930.77041015625,-40312.4140625
216,True,999,999,811,-147.55809440612794,-702.3835037231445,-3455.8410461425783,-195010.534375
217,True,216,216,232,264.57816619873046,16.52922592163086,11929.3751953125,-64842.0265625
218,True,926,926,937,-327.1849761962891,-276.09447555541993,332.736474609375,-200167.671875
219,True,33,33,391,-828.7607986450196,-457.1464080810547,-13536.4525390625,-94338.828125
220,True,61,61,62,-1143.106364440918,-254.70076065063478,-231298.740625,-175423.146875
221,True,699,699,523,266.4253433227539,-64.20601272583008,-6153.5015625,-92972.24375
222,True,451,451,399,1590.7763793945312,-1540.5908508300781,49510.7875,-233625.234375
223,True,756,756,433,-87.89511928558349,-884.0856704711914,-4758.94228515625,-112845.08125
224,True,96,96,93,95.9731330871582,-546.5140106201172,2550.7689208984375,-245542.35
225,True,628,628,404,-155.85675811767578,-3010.3364135742186,-1050.3046630859376,-128333.70625
226,True,530,530,752,-90.39045581817626,-11799.654525756836,-1766.2644409179688,-71979.85
227,True,982,982,806,893.9408386230468,-2936.788134765625,25235.73515625,-152702.9140625
228,True,732,732,482,69.60712509155273,-1320.7707244873047,-466.3640991210938,-303783.45
229,True,370,370,364,-13.51216926574707,-1220.641567993164,7239.46298828125,-392547.60625
230,True,334,334,361,-73.36989288330078,-27.83973159790039,-12146.32880859375,-82071.48984375
231,True,0,0,3,-195.23842544555663,64.1121223449707,3107.424951171875,-67106.084375
232,True,267,267,266,-88.5491569519043,-498.73252563476564,-10578.76513671875,-108123.821875
233,True,708,708,682,73.92673606872559,-473.8906616210937,3359.3867004394533,-130145.503125
234,True,935,935,828,-50.11234531402588,-1407.734959411621,-4498.535961914063,5325.2400390625
235,True,264,264,248,-134.42558250427246,-2396.2590942382812,-9191.663623046876,-313618.23125
236,True,292,292,281,3.067768597602844,-1861.99326171875,-4012.989453125,-281750.096875
237,True,573,573,670,249.42983207702636,374.38649291992186,19129.21796875,-101732.80625
238,True,861,861,770,48.85336561203003,-670.1146011352539,-4057.6236328125,-342174.075
239,True,179,179,284,29.79429578781128,-1746.7267822265626,101.27122802734375,-311246.725
240,True,965,965,928,-75.72100601196288,-614.339294052124,11995.2275390625,-116049.525
241,True,270,270,105,-224.50179634094238,-2888.964636230469,-1209.3756469726563,-216999.5375
242,True,29,29,59,218.12947311401368,1970.3423736572265,-311.6847686767578,128890.06171875
243,True,850,850,787,388.22206726074216,2533.906396484375,-1604.922607421875,201139.240625
244,True,608,608,655,1999.559619140625,545.0157661437988,-775.75986328125,-38565.1197265625
245,True,4,4,2,46.09320297241211,-1890.618829345703,604.7089660644531,-324195.68125
246,True,424,424,860,42.16832962036133,-984.0203125,-72110.30078125,-377588.96875
247,True,405,405,456,-48.899462890625,-762.1063110351563,-7432.62080078125,-443630.05625
248,True,116,116,124,33.83640880584717,-893.23349609375,3927.2017211914062,-72912.7578125
249,True,159,159,180,423.9390625,-752.7842224121093,27582.894287109375,-168853.76875
250,True,447,447,684,-141.30002517700194,1404.0027954101563,5526.601708984375,34141.521484375
251,True,237,237,151,-236.82913208007812,-369.21516876220704,11216.73916015625,-135938.121875
252,True,975,975,913,522.5309417724609,-588.782886505127,829.2408447265625,-171688.6
253,True,104,104,287,101.44056510925293,-543.5518821716308,1889.2990356445312,-115501.5328125
254,True,13,13,19,71.56911392211914,-3099.403240966797,1471.365496826172,-147397.725
255,True,897,897,281,200.6733840942383,-2231.7773300170898,13046.03134765625,-433193.74375
256,True,280,280,546,155.00041885375975,-541.7758987426757,-6481.73994140625,-100879.346875
257,True,388,388,968,306.58241882324216,-1086.8903198242188,-3538.4279541015626,-272556.753125
258,True,617,617,515,325.6700241088867,-2414.691357421875,-4416.72978515625,-264045.64375
259,True,538,538,668,-90.5952262878418,-2535.4177429199217,2688.463720703125,-177217.190625
260,True,55,55,392,-1477.8628356933593,-774.5814666748047,-182.2034912109375,-80242.78515625
261,True,780,780,679,260.0977020263672,-1247.2174835205078,-1411.462353515625,270431.04375
262,True,888,888,918,123.53396835327149,886.3413478851319,-6283.01875,-203815.428125
263,True,834,834,823,-385.481950378418,-2241.251318359375,-43964.725390625,-324144.3375
264,True,720,720,838,-140.11012363433838,-2318.643310546875,-4087.1675048828124,-332686.521875
265,True,180,180,151,114.67694540023804,-317.0912857055664,21732.1251953125,-61100.796875
266,True,238,238,158,403.81356048583984,-903.6561218261719,-12344.94609375,25899.879296875
267,True,640,640,922,6.610027837753296,-618.5171295166016,503.5511001586914,-85438.9296875
268,True,481,481,487,399.08675994873045,-113.53761215209961,6304.862255859375,48709.3744140625
269,True,492,492,551,384.5683464050293,-1094.7329086303712,32173.09375,-249179.2
270,True,422,422,747,2330.1275390625,993.9607833862304,25626.7849609375,-144209.125
271,True,173,173,162,-2646.3920043945313,-2248.3691162109376,8892.12705078125,-79899.203125
272,True,941,941,940,-125.88060989379883,-802.5710815429687,-8070.6689453125,-205272.0625
273,True,686,686,487,-1732.5627319335938,-451.72884674072264,-31255.355078125,79697.0125
274,True,680,680,426,111.46383152008056,-763.1878646850586,-4652.338232421875,-406956.5125
275,True,16,16,335,56.97120370864868,-1426.9996246337892,6430.126171875,-226365.2625
276,True,210,210,264,-232.36044464111328,2154.8191040039064,-2235.56298828125,200074.20625
277,True,616,616,774,-473.4475326538086,-1124.4154296875,-1872.0685241699218,-52498.149609375
278,True,728,728,921,-980.5764282226562,-1749.7855407714844,-40905.86953125,-54393.92265625
279,True,738,738,937,288.54451789855955,3633.8399353027344,1019.80927734375,361031.7375
280,True,252,252,676,3427.481497192383,-550.6139053344726,18582.6439453125,-27067.498046875
281,True,595,595,856,1348.7354858398437,-672.827279663086,-4439.46298828125,-55829.67578125
282,True,645,645,879,204.66094512939452,36.35132904052735,3061.5869140625,-14729.74951171875
283,True,9,9,127,-23.10336263179779,-614.6542022705078,-658.1301330566406,-110323.48125
284,True,421,421,411,108.98904609680176,-2356.05517578125,23260.827734375,-212139.871875
285,True,699,699,999,-288.9716262817383,366.3152557373047,5149.563647460937,-183045.234375
286,True,514,514,731,-104.04840240478515,-1288.2876525878905,-3797.609814453125,-40620.53681640625
287,True,228,228,196,28.65459496974945,-1041.3294525146484,1130.0811279296875,-84101.518359375
288,True,520,520,516,581.4666580200195,-912.4910217285156,18231.28671875,106694.365625
289,True,565,565,867,55.31625328063965,-100.23677368164063,-850.3090454101563,-105050.6421875
290,True,302,302,38,-162.22108612060546,-242.64368438720703,-1025.725390625,478721.575
291,True,319,319,310,28.83497371673584,-209.14624214172363,723.046273803711,-193408.2109375
292,True,707,707,761,-111.22458114624024,-1555.7729370117188,4256.080615234375,-527103.00625
293,True,293,293,291,-25.29516181945801,-762.8123748779296,31874.066796875,-237527.228125
294,True,464,464,473,-2502.1398193359373,1020.6994018554688,-28553.784375,-73560.7890625
295,True,467,467,614,24.910028171539306,-1484.5425415039062,3328.702099609375,-390719.70625
296,True,379,379,99,-10.838581085205078,-1613.555029296875,1551.27783203125,-306673.31875
297,True,37,37,307,-155.64471282958985,-1157.1673988342286,7649.360595703125,80052.61015625
298,True,187,187,193,276.4790893554688,-1219.5970642089844,2463.8906005859376,-133291.396875
299,True,202,202,193,102.2425552368164,-612.4985473632812,-1169.82900390625,-178498.975
300,True,410,410,472,-563.5350051879883,1102.2279037475587,2067.9546875,-224858.4375
301,True,301,301,300,98.45573348999024,-1139.7712524414062,19450.1701171875,-122188.9375
302,True,718,718,743,10.989918899536132,462.70458526611327,-1720.6692626953125,-295603.35625
303,True,956,956,646,24.77681369781494,-2024.017041015625,57.358740234375,-61529.72265625
304,True,833,833,814,13.947229766845703,-2267.5349609375,6376.1953125,-273335.853125
305,True,48,48,38,68.77120399475098,-1312.3173400878907,1729.7471435546875,-282784.29375
306,True,565,565,799,208.92088069915772,-379.98253936767577,7331.249658203125,-209403.40625
307,True,110,110,107,2.2615488052368162,-970.991455078125,-1882.201953125,-285650.175
308,True,927,927,737,416.59552040100095,-1097.6270477294922,13465.6044921875,-423796.475
309,True,740,740,632,-181.8162925720215,368.25475654602053,80836.6453125,-173717.8734375
310,True,250,250,205,-367.76076278686526,1253.6836364746093,-10178.316772460938,-284053.409375
311,True,549,549,588,-2662.4972412109373,-952.3122985839843,23823.9025390625,-130682.8671875
312,True,844,844,418,94.60804996490478,-1324.4389923095703,-665.3432373046875,-345407.75625
313,True,385,385,280,-2426.270959472656,-1798.9398803710938,-31079.9421875,-149753.965625
314,True,605,605,632,-88.79048309326171,740.5264343261719,9900.0931640625,-254013.4875
315,True,487,487,590,1113.3402099609375,-1673.5968872070312,-6323.740502929688,-292250.6875
316,True,912,912,832,-28.58042631149292,-839.3898246765136,-7.303424072265625,-163286.925
317,True,834,834,617,-1991.8179145812987,-1457.2958984375,175988.4328125,-217482.109375
318,True,755,755,807,97.71356830596923,237.75873641967775,729.4067626953125,-255090.678125
319,True,979,979,665,-783.1287353515625,-210.55225830078126,18472.4255859375,-181312.7984375
320,True,220,220,213,-1.9174049377441407,-1132.6343994140625,-14552.992602539063,-229737.8875
321,True,869,869,434,539.3872379302978,4237.317700195313,2262.849560546875,149811.8921875
