Sample_ID,Attack_Success,Original_Label,Clean_Prediction,Adv_Prediction,Clean_Input_Trace,Adv_Input_Trace,Clean_Param_Trace,Adv_Param_Trace
171,True,311,311,312,-381.3465087890625,-4828.94970703125,-5956.942431640625,-116610.4546875
172,True,449,449,536,9925.03115234375,8586.315087890625,-65917.40078125,-184919.475
173,True,838,838,631,-180.04317779541014,-1520.4954650878906,58924.81328125,54383.25078125
174,True,450,450,646,3.7279109954833984,-6669.84775390625,4987.290576171875,-221796.10625
175,True,234,234,236,-109.29744033813476,-19270.78203125,-5111.9671875,-255703.428125
176,True,392,392,393,-6.776641845703125,-5302.226159667969,-3226.8201904296875,-281560.815625
177,True,71,71,738,-8.275044751167297,-7060.323681640625,847.5907135009766,-397902.03125
178,True,249,249,250,-37.82504367828369,-1292.1483093261718,-9618.796484375,-90921.1109375
179,True,938,938,995,7.5133925676345825,-10616.36064453125,-5366.747802734375,-503626.0125
180,True,641,641,541,190.0270896911621,-8176.121435546875,3516.023779296875,-589463.8375
181,True,83,83,111,-278.1411758422852,-14457.78193359375,2972.323095703125,-50533.7328125
182,True,704,704,447,507.5511840820312,-12858.65771484375,5725.101318359375,-106315.6078125
183,True,785,785,254,647.2474380493164,-23033.5587890625,16219.59677734375,-218415.828125
184,True,115,115,113,-455.38817291259767,-7692.0138671875,-11344.413232421875,-469979.325
185,True,157,157,158,281.6420478820801,-1539.7706100463868,-7466.523095703125,-108186.5578125
186,True,154,154,259,15.172215270996094,-20745.613671875,-1145.7189025878906,-442697.56875
187,True,590,590,487,755.1984016418457,-41110.8294921875,-2064.202844238281,-313897.8625
188,True,875,875,513,370.2169792175293,-10975.95576171875,-1650.2369720458985,-263801.759375
189,True,914,914,668,-116.8061767578125,-56469.10234375,3555.72548828125,-695899.2375
190,True,761,761,918,-250.69806671142578,-5535.460595703125,-46996.93515625,-159829.628515625
191,True,395,395,65,-77.84702968597412,-7338.13916015625,-5658.34814453125,-116325.55
192,True,413,413,764,-352.21704330444334,-1409.3958923339844,2749.380615234375,-66154.14375
193,True,228,228,222,762.0079071044922,-1674.9175018310548,-30528.41875,-114157.0296875
194,True,683,683,558,2067.1415161132813,981.7833892822266,5811.81259765625,-135613.4453125
195,True,941,941,940,7.616815209388733,-8661.31630859375,-657.2927124023438,-383177.43125
196,True,971,971,806,-48.04415435791016,-58406.491796875,-1420.7075317382812,-700523.6375
197,True,413,413,764,-717.9279968261719,-3372.20888671875,-39212.3265625,-108470.4765625
198,True,88,88,478,859.629296875,-4470.856518554688,-4316.706811523438,-184008.71875
199,True,488,488,600,-71.60220985412597,-6488.927197265625,-9197.8705078125,-477353.89375
200,True,195,195,673,1370.609182739258,-541.4520202636719,-9117.52919921875,-132561.590625
201,True,550,550,786,-426.40658416748045,-529.5436950683594,11818.830078125,-118039.10546875
202,True,242,242,731,185.79351997375488,-2052.623899078369,-12547.6640625,-196891.64375
203,True,554,554,628,91.85893173217774,-12763.3857421875,2235.280712890625,-120624.184375
204,True,646,646,580,8.474230289459229,-828.5773040771485,1716.47451171875,-82340.3734375
205,True,292,292,282,102.80891952514648,-1107.4457275390625,-105.9478759765625,-112697.9140625
206,True,888,888,525,730.0740325927734,-12299.371240234375,568.6270202636719,-103967.6314453125
207,True,66,66,54,-58.34979305267334,-6264.152056884765,-1771.8745422363281,-8875.18310546875
208,True,136,136,992,75.10938529968261,-13589.95283203125,1091.5257263183594,-128387.671875
209,True,191,191,189,30.85731735229492,-4450.353955078125,4307.32734375,-18511.253515625
210,True,88,88,368,-14.363962841033935,-7302.6515625,-1206.6602294921875,-100906.7
211,True,357,357,356,-205.19830665588378,-6284.324365234375,-5802.673193359375,-181883.615625
212,True,424,424,480,2850.1084045410157,-2209.882421875,134351.584375,124333.64375
213,True,821,821,718,205.94934253692628,-21596.4158203125,214.5264434814453,-254596.0
214,True,194,194,153,418.7542022705078,-16356.88896484375,-8754.022900390624,-259362.75
215,True,541,541,542,1894.6446228027344,-5623.531628417969,-22952.0060546875,-216309.159375
216,True,999,999,700,-370.16033325195315,-7352.73271484375,-14268.794140625,-223150.26875
217,True,216,216,215,493.67750549316406,-4286.278369140625,14227.216015625,-63235.5953125
218,True,926,926,909,-281.95506439208987,-2213.1983154296877,175.883447265625,-66890.74609375
219,True,33,33,913,-700.7818786621094,-6759.770532226563,-13398.3505859375,-189736.146875
220,True,61,61,62,-1402.746630859375,-1218.2955535888673,-210624.24375,-256277.775
221,True,699,699,541,93.93725395202637,85.07716903686523,-6523.424731445312,-48696.42421875
222,True,451,451,796,1512.4162147521972,-8445.723291015625,35449.40166015625,-389200.875
223,True,756,756,675,-56.16409111022949,-4912.043115234375,-4356.857006835938,-628131.95
224,True,96,96,93,71.98312397003174,-14875.36923828125,1412.9518676757812,-547064.075
225,True,628,628,554,-92.37119827270507,-13473.371484375,-624.9262939453125,-85830.0078125
226,True,530,530,531,-109.44767227172852,-44082.4154296875,-1135.3089782714844,-634150.375
227,True,982,982,578,841.7775375366211,6241.9422607421875,13961.953125,175657.0328125
228,True,732,732,848,2.160811996459961,-57719.870703125,-5672.409191894531,-1978818.625
229,True,370,370,375,59.17231922149658,-4951.142651367188,8670.90517578125,-358799.725
230,True,334,334,337,-40.37667541503906,-24620.03232421875,-13385.3625,-514544.66875
231,True,0,0,389,-212.71056785583497,-7185.913177490234,2472.0401611328125,-384855.05625
232,True,267,267,266,-66.30431938171387,-1807.3790161132813,-11721.164453125,-155100.7375
233,True,708,708,426,61.84264268875122,-14085.99560546875,2741.6331787109375,-392449.69375
234,True,935,935,962,1.3896238327026367,-59529.9802734375,-8533.23955078125,-1346101.375
235,True,264,264,263,-123.04612970352173,-32160.4916015625,-6522.64423828125,-663130.475
236,True,292,292,282,-6.853024530410766,-1825.7481201171875,-3887.210400390625,-174863.784375
237,True,573,573,716,562.1750686645507,-1640.92041015625,6746.287353515625,-49000.525
238,True,861,861,892,3.8810935974121095,-16715.43798828125,-4255.529833984375,-487317.525
239,True,179,179,180,42.29485549926758,-16655.7359375,1125.3201538085937,-284262.9375
240,True,965,965,924,-3.731553649902344,-14975.22744140625,15420.4904296875,-959179.85
241,True,270,270,269,-208.33068685531617,-7535.569482421875,-603.5313110351562,-72427.69453125
242,True,29,29,73,271.8903045654297,-41732.86826171875,-8.693942260742187,-683948.0375
243,True,850,850,516,90.71935729980468,-6244.663891601563,-4150.558740234375,-125795.4984375
244,True,608,608,546,2475.3964111328123,-6452.416223144532,-5792.10205078125,-320120.45625
245,True,4,4,2,88.03469190597534,-10997.33603515625,1027.9546142578124,-281706.034375
246,True,424,424,860,278.12301712036134,-1896.487857055664,-81286.90859375,-338453.58125
247,True,405,405,404,-6.870826721191406,-53922.63359375,-6001.090185546875,-195697.8546875
248,True,116,116,126,44.57121362686157,-664.6477478027343,6328.24248046875,153557.301171875
249,True,159,159,180,448.80345306396487,341.21214447021487,32829.6193359375,-279.15390625
250,True,447,447,684,-91.70813674926758,-2684.9326171875,4498.701025390625,-8804.06416015625
251,True,237,237,151,-397.1854473114014,797.2618896484375,9314.876171875,-199762.7625
252,True,975,975,460,375.4647190093994,-1930.2669921875,-1936.8087890625,-37036.6591796875
253,True,104,104,287,109.86548080444337,-2011.22099609375,1831.3947021484375,-171197.734765625
254,True,13,13,337,154.30100860595704,-27303.346875,2678.5976318359376,-474370.38125
255,True,897,897,282,212.83844032287598,2341.6046447753906,7770.94208984375,-147155.2
256,True,280,280,278,158.50395812988282,-160.77532539367675,-5227.093017578125,-73649.7859375
257,True,388,388,387,321.72794342041016,-35606.118359375,-8113.76748046875,-1050813.275
258,True,617,617,438,354.39419708251955,-18322.438671875,-7629.825732421875,-337241.68125
259,True,538,538,557,10.502946472167968,-11307.6021484375,2399.625732421875,-268439.471875
260,True,55,55,59,-1649.4804107666016,-27281.02265625,-1164.44150390625,-44643.9234375
261,True,780,780,914,-204.02760620117186,-27550.716015625,2776.379931640625,-664273.3875
262,True,888,888,873,105.82272357940674,22631.6013671875,-4790.638208007813,-162084.471484375
263,True,834,834,906,-127.27973403930665,-3402.8733642578127,-47323.1490234375,-40355.538671875
264,True,720,720,960,-92.4123556137085,-2237.8925048828123,-5288.660888671875,-141684.5921875
265,True,180,180,179,77.66070003509522,-580.3133010864258,21360.16171875,1086.77109375
266,True,238,238,240,356.74771270751955,-1029.4521896362305,-9556.342578125,-104275.3171875
267,True,640,640,539,11.541874837875366,-8177.719580078125,-164.73685302734376,-145752.55625
268,True,481,481,482,143.72008361816407,-5321.001220703125,6952.972265625,-232234.546875
269,True,492,492,551,694.4094757080078,4178.169775390625,31720.511328125,205224.675
270,True,422,422,264,1062.3527374267578,-14114.88642578125,26103.8759765625,-218352.453125
271,True,173,173,215,-2461.989123535156,-9320.44970703125,-1541.5427734375,-12045.8453125
272,True,941,941,940,-125.80518989562988,-33232.748828125,-12411.88857421875,-475252.575
273,True,686,686,783,-1937.2097473144531,-6805.885107421875,-70634.76796875,-114385.15703125
274,True,680,680,901,67.78587532043457,-6904.177734375,-4885.061083984375,-804875.9375
275,True,16,16,96,92.09463157653809,-36078.36953125,3154.4281005859375,-611501.95
276,True,210,210,246,-232.95301818847656,-10614.58642578125,-6091.39208984375,-282419.06875
277,True,616,616,774,-205.61809234619142,-21178.83896484375,-1222.306884765625,-129141.51875
278,True,728,728,636,-775.3078186035157,-15431.6033203125,-49978.415625,-686136.6375
279,True,738,738,580,306.8891548156738,-3315.1484985351562,5650.441442871093,-69096.965234375
280,True,252,252,265,2049.405612182617,-10146.330859375,20239.3115234375,-27650.794921875
281,True,595,595,856,1531.328790283203,1088.165267944336,-10425.87529296875,-27413.384765625
282,True,645,645,832,350.65362854003905,-14684.03583984375,5233.722250366211,-571106.125
283,True,9,9,340,-10.6534348487854,-1646.6025634765624,-770.2521423339844,-155813.596875
284,True,421,421,506,18.71873245239258,-28782.0396484375,23662.81171875,-1112127.8125
285,True,699,699,398,-146.9130599975586,-5563.646655273437,716.841455078125,-207411.503125
286,True,514,514,490,-49.95398788452148,-5607.6827392578125,-2268.1696899414064,-94589.0109375
287,True,228,228,403,21.95814323425293,-4781.425537109375,1402.3635131835938,-167639.15
288,True,520,520,516,1013.6707824707031,3835.2809204101563,23232.0255859375,-95123.87578125
289,True,565,565,799,66.88265933990479,-20261.9953125,-1626.5119140625,-401868.84375
290,True,302,302,300,-149.97608528137206,-88898.40859375,-813.6980834960938,-924511.7625
291,True,319,319,320,30.69035406112671,-2199.5284912109373,575.0710266113281,-312827.66875
292,True,707,707,528,-19.188250732421874,-22341.33671875,-3976.5086303710937,-502144.18125
293,True,293,293,287,-28.957312297821044,-3708.415576171875,30527.426171875,359480.78125
294,True,464,464,584,-2422.46318359375,-21620.5130859375,-28909.4900390625,-374063.315625
295,True,467,467,949,30.50751142501831,-1660.2357543945313,2148.951171875,-361221.19375
296,True,379,379,381,-12.290857791900635,-6236.806201171875,1934.6483642578125,-148875.3609375
297,True,37,37,35,-184.3732879638672,-8458.7890625,8327.98681640625,-354591.0875
298,True,187,187,193,273.81747817993164,-1197.8988037109375,2364.833837890625,-17945.29931640625
299,True,202,202,200,-40.74664649963379,-8398.820166015625,169.05906982421874,-65965.385546875
300,True,410,410,599,-774.9527694702149,-26520.05859375,15460.890234375,-749220.0375
301,True,301,301,304,152.1987503051758,-1026.505410003662,10841.8296875,-72496.79375
302,True,718,718,611,78.09318923950195,-8326.9888671875,-3048.73017578125,131070.934375
303,True,956,956,574,72.13576164245606,-21859.1974609375,750.8648193359375,-287873.85625
304,True,833,833,536,30.299610233306886,-8759.87275390625,4640.158203125,-407248.975
305,True,48,48,39,98.3997368812561,-1869.721630859375,3554.302197265625,-109748.54296875
306,True,565,565,799,313.06727294921876,-3451.5200439453124,11939.2380859375,-183453.46875
307,True,110,110,115,10.833713746070861,-9143.3576171875,-2208.1728271484376,-754723.3
308,True,927,927,607,291.949503326416,-15724.39013671875,4086.5662841796875,-306857.54375
309,True,740,740,440,115.220849609375,-2224.8126861572264,76151.60234375,76627.555078125
310,True,250,250,248,-206.93625869750977,-7483.66435546875,-11323.72236328125,-195723.425
311,True,549,549,411,-3225.7742431640627,-14717.44580078125,24506.50234375,877.4478515625
312,True,844,844,783,86.53407440185546,5238.338891601563,-1350.23173828125,732621.95
313,True,385,385,101,-726.6904571533203,1241.217088317871,-64.341796875,-15185.27451171875
314,True,605,605,632,-225.0264678955078,-7674.745361328125,17705.08662109375,-413233.10625
315,True,487,487,590,1118.8671264648438,3805.955450439453,-1140.0199951171876,-177608.5375
316,True,912,912,980,-23.071738719940186,-33422.0013671875,347.9747833251953,-520999.625
317,True,834,834,617,-2150.58630065918,-4747.468121337891,142144.46875,125590.1171875
318,True,755,755,807,91.12042961120605,-17623.2853515625,1090.6519897460937,-298077.2
319,True,979,979,970,-690.1919494628906,-740.7555068969726,17932.6666015625,6929.79599609375
320,True,220,220,213,-5.486328887939453,-13722.2474609375,-11721.6607421875,-892209.3
321,True,869,869,617,386.4410064697266,-9618.59208984375,501.8333679199219,-8449.43876953125
